Sales Record,,,,,,,,,,
,,,,,,,,,,
Order ID,Order Date,Unit Cost,Price,Order Qty,Cost of Sales,ProductKey,Product Sub Category Key,ChannelKey,Promotion Key,CityKey
16748,4/18/2014,80.73310531,290,10,807.3310531,123,8,1,1,31
16749,8/8/2014,105.8684554,119.99,12,1270.421465,1076,20,2,3,20
16751,7/4/2015,1.21245932,49.96,12,14.54951184,399,3,1,2,14
16752,7/6/2016,42.77600591,78,20,855.5201182,946,16,2,1,15
16754,11/29/2015,29.18926484,56.9,13,379.460443,1244,22,1,10,8
16755,1/19/2014,42.79288187,47.95,8,342.343055,887,1,2,5,2
16756,1/22/2015,331.337989,699,12,3976.055868,1556,12,2,8,20
16759,9/30/2014,0.868360618,9.5,10,8.683606178,478,6,1,1,9
16760,10/8/2015,210.4695186,269,8,1683.756149,1281,4,1,4,12
16761,11/20/2015,6.518307044,33.99,26,169.4759831,1233,6,2,10,2
16762,12/26/2013,0.026249668,9.5,9,0.236247008,477,6,1,5,30
16763,12/29/2014,74.95409631,229,13,974.403252,1027,16,4,11,15
16764,12/28/2015,14.85327237,16.5,9,133.6794513,633,6,3,5,2
16765,6/24/2014,314.5283359,568,12,3774.340031,744,9,1,2,29
16766,11/12/2014,37.70141451,79,8,301.6113161,1226,6,1,4,5
16769,4/1/2016,762.9684065,2295,18,13733.43132,1032,17,2,7,15
16771,12/25/2013,19.96566138,190,4,79.86264554,1605,17,1,4,20
16772,2/4/2014,9.226693569,12.95,4,36.90677428,691,6,1,5,24
16774,2/27/2016,1.040275992,14.52,18,18.72496785,306,15,1,7,24
16775,4/21/2014,50.79422682,499,10,507.9422682,1035,17,1,1,8
16776,6/16/2014,29.12562427,44,5,145.6281213,1341,6,1,1,3
16778,7/13/2014,15.3529996,22.99,10,153.529996,498,10,2,1,15
16780,3/16/2015,276.4025107,588,30,8292.07532,93,9,2,1,2
16781,4/3/2016,326.9612515,629,10,3269.612515,253,9,1,1,21
16785,1/25/2014,3.19020158,68,18,57.42362844,599,3,2,5,2
16788,6/23/2014,62.13957104,165,6,372.8374262,129,8,1,2,30
16789,10/22/2014,125.5760997,229,13,1632.489296,1028,16,1,10,21
16791,7/28/2015,108.823941,143.4,12,1305.887292,1084,20,4,2,30
16794,12/13/2013,12.24514247,109.99,4,48.98056989,1318,14,1,5,27
16796,1/9/2015,342.8399671,657,12,4114.079605,257,9,4,8,3
16797,10/10/2014,152.1540553,208,8,1217.232443,1429,19,1,4,16
16798,5/24/2015,100.4339878,99,10,1004.339878,1181,13,1,1,8
16799,12/7/2014,288.7750548,588,13,3754.075713,90,9,1,11,8
16800,2/18/2015,168.2569489,1000,9,1514.31254,284,2,4,7,15
16801,3/31/2014,42.05423538,566,10,420.5423538,176,2,1,1,12
16802,9/29/2015,172.7877802,299,10,1727.877802,1507,21,1,1,21
16804,5/2/2014,369.6300894,382.95,10,3696.300894,957,12,1,1,10
16805,5/22/2014,36.63833204,44,5,183.1916602,1340,6,1,1,21
16806,6/5/2014,69.95771344,129,5,349.7885672,1571,13,1,1,13
16807,11/15/2014,161.5437351,330,13,2100.068557,1398,19,1,10,30
16809,8/4/2016,171.9298856,380,6,1031.579313,1419,19,1,2,30
16810,10/13/2015,9.581064458,52.13,13,124.553838,421,3,1,10,8
16811,12/5/2013,70.31866228,198,9,632.8679606,61,8,1,5,2
16813,2/1/2014,5.013057861,199,4,20.05223144,1250,4,1,5,14
16815,6/11/2014,120.3018052,228,10,1203.018052,909,16,1,1,5
16817,1/22/2015,0.913612359,9.99,9,8.222511231,445,14,1,5,2
16818,2/9/2015,6.845124577,179,9,61.6061212,1189,13,1,5,21
16819,3/20/2014,20.98314867,21.57,5,104.9157434,310,15,1,1,12
16820,10/23/2014,189.1322379,290,8,1513.057903,644,21,4,4,3
16822,3/13/2015,37.64525473,251,18,677.6145852,1607,17,4,7,15
16823,8/19/2016,38.31547325,459,12,459.785679,1615,17,1,2,30
16824,6/9/2016,186.7149394,599,12,2240.579273,1170,12,1,2,29
16826,11/2/2016,89.56350153,156,26,2328.65104,1514,18,2,10,2
16827,3/2/2016,464.6815203,599,12,5576.178244,1168,12,1,8,1
16828,1/21/2015,270.2700388,329,9,2432.430349,527,11,1,5,12
16829,1/13/2015,0.45005579,9.5,9,4.050502111,478,6,1,5,12
16830,7/8/2016,77.24172848,159.99,12,926.9007417,462,14,1,2,12
16831,1/9/2015,241.6222117,358,12,2899.466541,738,9,1,8,5
16832,1/12/2016,29.5256998,799,9,265.7312982,873,11,1,7,7
16833,4/4/2014,270.0037906,566,10,2700.037906,175,2,1,1,2
16834,4/27/2014,70.33408012,79,6,422.0044807,930,16,2,6,15
16835,9/3/2014,1.826338301,9.99,6,10.9580298,444,14,1,2,17
16837,11/24/2014,233.4286794,349.95,13,3034.572832,1099,20,1,10,29
16838,10/1/2016,21.97236732,47.44,10,219.7236732,503,10,1,1,27
16839,9/13/2016,446.8694685,860,10,4468.694685,164,2,1,1,11
16840,3/29/2014,6.04804363,19.95,10,60.4804363,395,6,1,1,2
16841,5/22/2014,89.19091834,99,5,445.9545917,987,13,1,1,15
16842,10/20/2014,132.5278345,290,13,1722.861849,118,8,1,10,8
16843,6/2/2016,424.1556289,499.9,10,4241.556289,1138,7,1,1,2
16844,8/10/2016,76.38276239,299,24,1833.186297,832,11,1,2,12
16847,1/5/2014,131.1072649,148,4,524.4290596,78,8,1,5,4
16848,6/16/2014,30.12308915,46.99,12,361.4770699,574,10,1,2,8
16850,9/16/2015,1.54228258,269,10,15.4228258,1283,4,4,1,30
16851,9/18/2015,169.165398,322,10,1691.65398,756,9,3,1,2
16852,3/10/2014,282.8438268,2295,10,2828.438268,1034,17,1,1,17
16853,6/1/2014,123.7985885,139,5,618.9929427,1066,17,1,1,30
16854,7/6/2016,177.3441472,1299,9,1596.097325,1174,12,1,3,10
16855,5/29/2016,107.9027133,459,10,1079.027133,1613,17,1,1,29
16857,9/24/2015,8.076395576,102,30,242.2918673,1017,16,2,1,2
16858,1/29/2016,18.78007251,219,12,225.3608702,977,16,1,8,10
16859,3/3/2016,2.830914559,95,12,33.9709747,770,3,4,8,3
16860,6/1/2014,9.300285589,16.99,10,93.00285589,655,10,2,1,20
16861,9/17/2014,8.385163201,11.5,8,67.08130561,767,6,1,4,5
16862,8/16/2014,161.1724548,290,12,1934.069458,121,8,1,2,8
16863,11/6/2014,27.30260762,28,6,163.8156457,419,3,4,11,15
16864,7/1/2016,107.2148913,129,24,2573.157391,989,13,1,2,30
16865,9/29/2016,480.9652077,499.9,10,4809.652077,1138,7,1,1,2
16867,12/14/2013,2.247249238,17.99,18,40.45048629,1307,14,2,5,2
16868,5/8/2014,244.2177349,290,10,2442.177349,1423,21,1,1,2
16869,7/24/2014,121.4118167,319,9,1092.706351,1290,4,2,3,20
16870,3/6/2015,9.38499469,9.99,10,93.8499469,444,14,1,1,24
16872,11/23/2016,38.40138166,289.99,8,307.2110533,1301,14,4,4,3
16875,1/18/2016,40.06589093,147,9,360.5930184,1024,16,4,5,30
16876,2/28/2015,8.009993059,15.9,9,72.08993753,811,6,1,5,12
16878,2/24/2015,69.79842648,326,12,837.5811177,1567,12,2,8,20
16879,6/17/2015,11.46743885,22.89,12,137.6092662,455,14,1,2,2
16880,7/20/2015,2.677401956,25.69,12,32.12882347,882,1,1,2,21
16881,7/25/2016,45.93035651,99,24,1102.328556,1531,13,2,2,2
16884,4/29/2014,146.415877,190,10,1464.15877,1015,16,1,1,30
16886,8/29/2014,51.99705436,148,12,623.9646523,73,8,1,2,8
16887,7/12/2016,156.0426519,600,9,1404.383867,172,2,1,3,1
16888,6/29/2016,14.75630717,23.9,12,177.075686,414,6,1,1,30
16889,9/30/2015,154.4545253,299,8,1235.636202,1286,4,4,4,3
16891,7/13/2016,270.7500209,382.95,12,3249.000251,1155,12,1,2,17
16893,11/13/2014,263.5411317,332,13,3426.034712,753,9,1,11,19
16895,11/19/2015,132.0888316,699,13,1717.154811,855,11,1,11,24
16897,3/4/2014,12.02956731,13.89,12,144.3548078,1312,14,1,8,10
16898,2/5/2016,48.54864938,255,18,873.8756888,1377,19,3,5,2
16899,7/31/2014,0.785081954,301,12,9.420983444,729,21,1,2,10
16901,9/1/2014,3.237832209,4.74,120,388.5398651,709,5,1,2,8
16902,11/27/2014,12.11007639,229,13,157.4309931,1596,17,1,10,30
16905,1/15/2015,14.92917986,22.99,12,179.1501584,814,10,1,8,1
16906,4/1/2014,66.83945712,165,6,401.0367427,126,8,4,8,3
16907,5/29/2014,85.08280672,119,10,850.8280672,1208,22,2,1,20
16908,7/17/2015,5.093628866,17.99,10,50.93628866,448,14,4,1,15
16910,10/23/2015,56.8448518,165,13,738.9830734,125,8,4,10,30
16911,5/7/2014,6.061140746,198,10,60.61140746,59,8,1,1,27
16912,7/19/2014,2.801460563,258,9,25.21314506,1498,21,1,3,31
16913,9/21/2014,15.97203621,19.95,10,159.7203621,393,6,1,1,2
16914,8/21/2014,163.8189768,188.5,10,1638.189768,4,8,1,1,6
16916,11/20/2015,41.57888465,47.95,13,540.5255004,887,1,1,10,21
16917,10/17/2015,55.37738556,328,13,719.9060123,228,9,2,11,15
16918,12/8/2015,21.33948628,38.99,9,192.0553765,669,10,1,5,8
16920,8/16/2014,9.976579371,38.99,12,119.7189525,669,10,1,2,21
16921,7/27/2016,7.764140343,49.96,24,186.3393682,399,3,1,2,17
16922,1/4/2014,125.4463112,200,9,1129.0168,67,8,1,5,14
16923,1/28/2014,97.89593097,322,4,391.5837239,756,9,1,7,30
16926,11/9/2014,185.0711201,1580,8,1480.568961,193,2,1,4,12
16931,5/16/2016,103.8507329,389,10,1038.507329,1384,19,1,1,24
16932,10/14/2016,61.63633658,619,13,801.2723755,1194,13,1,10,2
16935,6/27/2015,28.16552243,588,12,337.9862692,94,9,1,2,27
16936,5/5/2016,10.67393294,16.9,24,256.1743906,803,6,2,6,15
16937,9/8/2016,139.0403693,186.9,10,1390.403693,18,8,1,1,8
16939,11/16/2015,25.13600022,299,13,326.7680028,1505,21,3,10,2
16940,12/13/2013,162.2979212,632,9,1460.681291,763,9,1,5,30
16941,5/18/2014,28.22543199,129,5,141.12716,1466,19,1,1,21
16942,9/15/2014,58.12919755,116,10,581.2919755,1008,16,1,1,30
16943,9/30/2014,62.28607376,410,10,622.8607376,150,2,1,1,21
16944,7/7/2015,166.0547625,599,36,5977.971451,964,12,4,2,30
16946,12/14/2014,26.14095187,50.99,9,235.2685669,634,6,1,5,2
16948,2/19/2016,3.714465045,9.99,360,1337.207416,786,5,1,5,14
16950,8/13/2014,989.1584706,2295,9,8902.426236,1034,17,1,3,10
16951,10/5/2014,2.472594749,11.9,6,14.8355685,392,6,1,10,21
16952,11/17/2014,108.8085036,358,13,1414.510547,736,9,1,10,14
16953,5/20/2015,3.597935641,22.89,10,35.97935641,1316,14,1,1,2
16954,6/18/2015,77.69881485,296,12,932.3857782,1526,18,1,2,27
16956,9/4/2016,31.39819395,170,20,627.9638789,271,2,2,1,15
16958,12/12/2015,73.36737826,119,9,660.3064043,1209,22,3,5,2
16959,9/7/2016,309.1561166,599,10,3091.561166,1169,12,1,1,29
16960,4/1/2015,61.71445385,168,18,1110.860169,274,2,2,7,15
16962,1/8/2014,30.84554214,189,8,246.7643371,776,21,3,5,2
16963,6/4/2014,3.370049739,28.99,12,40.44059686,312,10,1,2,2
16964,10/22/2014,3.846956234,12.95,6,23.0817374,619,6,1,10,12
16965,7/29/2015,99.71393277,184.5,10,997.1393277,36,8,1,1,22
16967,3/6/2014,88.13181404,568,10,881.3181404,748,9,1,1,2
16969,7/26/2014,250.982734,290,9,2258.844606,644,21,1,3,15
16973,7/31/2015,12.19904421,38.99,12,146.3885305,669,10,3,2,2
16975,4/10/2016,28.92929633,38.99,10,289.2929633,670,10,1,1,2
16977,11/15/2015,31.35123242,79,13,407.5660215,931,16,1,10,30
16978,1/18/2014,108.8391973,129,4,435.3567894,25,8,1,5,21
16981,11/9/2014,267.2229219,627,13,3473.897984,106,9,1,10,30
16983,10/1/2016,1435.062356,2295,10,14350.62356,1592,17,2,1,15
16984,10/24/2016,5.972623775,40.55,26,155.2882182,888,1,4,10,30
16985,8/19/2015,189.8055194,251,12,2277.666233,1609,17,1,2,14
16986,10/14/2015,6.690984568,25.5,13,86.98279939,568,6,1,11,28
16987,2/13/2016,734.2745024,1299,6,4405.647014,1172,12,1,8,1
16988,9/24/2014,33.67146426,102,4,134.685857,1017,16,1,4,1
16990,4/18/2015,161.7355688,368,10,1617.355688,206,12,1,1,3
16993,12/14/2014,18.24325195,399,13,237.1622754,555,11,1,11,19
16994,4/14/2016,249.3365246,326,20,4986.730492,1178,12,1,1,8
16996,11/27/2014,160.418418,268,13,2085.439435,55,8,1,10,2
16997,7/11/2015,235.5392839,549,12,2826.471407,848,11,1,2,8
16998,11/10/2015,540.3899608,758,13,7025.06949,962,12,1,10,12
17000,4/10/2014,17.92363258,38.99,20,358.4726516,670,10,2,1,20
17002,8/30/2015,29.55632841,300,12,354.6759409,1451,19,1,2,8
17003,10/26/2015,279.783723,529,26,7274.376799,561,11,2,11,15
17004,12/17/2014,5.68705689,47.95,9,51.18351201,885,1,1,5,30
17006,2/10/2016,675.865433,1592.2,9,6082.788897,1121,20,1,5,21
17009,10/28/2015,11.45093319,69,8,91.60746554,1241,22,4,4,3
17010,2/20/2014,22.37055517,196,9,201.3349965,903,16,1,5,29
17012,2/24/2016,35.04297044,109,9,315.3867339,1211,22,2,7,15
17014,5/6/2015,62.1975806,109.99,10,621.975806,1317,14,4,1,30
17016,3/28/2014,9.046632927,17.99,10,90.46632927,1305,14,4,1,30
17017,11/29/2014,53.36226747,99,6,320.1736048,1531,13,1,10,21
17020,9/24/2015,93.39972809,219.95,20,1867.994562,1535,7,1,1,12
17022,2/17/2014,109.3497694,281,12,1312.197232,30,8,4,8,3
17023,12/13/2014,287.0758748,627,8,2296.606998,103,9,2,4,20
17025,3/15/2015,374.465999,499,10,3744.65999,684,17,1,1,8
17026,6/3/2015,100.3941149,136,10,1003.941149,907,16,2,1,2
17027,5/7/2016,57.74033578,459,10,577.4033578,721,17,1,1,8
17028,4/30/2016,9.224340283,198,20,184.4868057,64,8,2,1,2
17029,7/30/2016,23.44745248,28.99,10,234.4745248,569,10,4,1,15
17030,12/8/2013,6.915657542,9.5,6,41.49394525,662,6,1,11,24
17033,9/1/2016,107.5054702,200,18,1935.098464,1481,21,1,3,3
17034,9/5/2016,138.8822517,188.5,8,1111.058014,3,8,4,4,3
17035,11/1/2016,9.991085826,268,13,129.8841157,53,8,1,10,8
17036,11/25/2016,40.9525941,87,26,1064.767447,934,16,1,10,5
17038,1/3/2014,3.296771378,12.99,4,13.18708551,430,10,4,5,30
17039,2/28/2014,79.51815039,129,12,954.2178047,25,8,4,8,3
17040,6/5/2014,13.87356014,39.9,5,69.36780071,432,6,1,1,12
17041,7/17/2015,23.11555645,27.9,12,277.3866774,405,6,1,2,14
17042,6/9/2015,125.5732279,196,12,1506.878735,903,16,1,2,5
17043,2/1/2014,11.05645672,23.9,24,265.3549613,415,6,4,8,3
17044,1/26/2014,2.710596546,14.99,160,433.6954474,706,5,3,5,2
17046,4/26/2014,160.8563469,429,10,1608.563469,542,11,1,1,27
17047,5/10/2014,311.98226,588,10,3119.8226,94,9,1,1,21
17049,11/25/2014,162.9042732,198,52,8471.022207,62,8,2,11,15
17052,5/13/2014,25.82260082,229.9,18,464.8068147,1538,7,1,6,6
17054,8/3/2014,164.2928028,190,12,1971.513634,1015,16,2,2,2
17056,7/31/2015,0.210074894,4.74,240,50.41797466,709,5,1,2,17
17057,5/31/2016,120.2694422,190,20,2405.388844,1605,17,1,1,24
17058,11/21/2016,296.2668135,645,8,2370.134508,254,9,4,4,3
17059,12/3/2016,8.997959862,9.99,520,4678.939128,299,5,2,10,2
17060,10/29/2016,19.95698868,269.95,26,518.8817057,1131,7,2,11,15
17061,1/21/2015,301.1759873,889,9,2710.583885,565,11,3,5,2
17062,2/25/2015,502.8539884,600,9,4525.685896,173,2,1,5,8
17064,6/20/2016,97.995234,268,12,1175.942808,1491,21,1,2,21
17065,4/29/2016,7.209373827,56.99,10,72.09373827,1328,14,4,1,3
17066,11/10/2016,10.08511001,12.66,13,131.1064301,449,14,4,10,30
17067,8/30/2015,35.10221602,268,12,421.2265922,1483,21,1,2,8
17068,1/24/2014,36.57099279,160,24,877.7038269,951,16,2,8,20
17070,12/14/2014,9.544970311,44,9,85.9047328,1339,6,1,5,30
17073,8/13/2014,74.64984174,99,5,373.2492087,1568,13,1,1,22
17074,10/3/2014,17.26946138,16.99,5,86.34730689,317,10,4,1,30
17075,1/21/2015,5.471488188,869,9,49.24339369,1272,4,1,5,21
17076,8/26/2016,336.175195,549,9,3025.576755,848,11,4,3,3
17077,1/22/2014,215.2579153,568,24,5166.189968,748,9,2,8,20
17078,2/22/2014,65.62102747,196.9,18,1181.178494,112,8,4,5,30
17079,1/4/2016,137.7423673,566,13,1790.650776,175,2,1,11,19
17081,3/13/2014,236.8022942,343,10,2368.022942,754,9,1,1,2
17082,4/27/2014,304.0008093,319,20,6080.016186,1292,4,3,1,2
17083,5/21/2014,27.77153793,2295,10,277.7153793,1034,17,1,1,30
17084,8/19/2016,64.27212794,209,9,578.4491515,938,16,1,3,3
17085,10/31/2016,21.57209948,169,6,129.4325969,1217,22,1,10,8
17086,6/6/2016,23.85038731,26.99,12,286.2046477,582,10,2,2,2
17088,8/26/2015,39.57971256,95,12,474.9565508,772,3,1,2,2
17089,10/14/2014,253.9681508,269.95,36,9142.853427,1132,7,4,11,15
17091,10/31/2015,62.51782996,178,13,812.7317895,270,2,1,10,5
17092,3/14/2014,1482.101777,2295,10,14821.01777,675,17,1,1,4
17093,3/22/2015,16.41645146,35.99,10,164.1645146,492,10,1,1,21
17096,11/13/2016,129.7519003,1600,8,1038.015203,186,2,1,4,20
17097,1/16/2014,197.4261057,334,9,1776.834952,246,9,1,5,2
17099,1/14/2016,87.70055394,188.5,18,1578.609971,6,8,4,5,30
17101,6/15/2014,27.36007852,368,12,328.3209423,1375,19,1,2,8
17104,11/9/2015,14.70069616,121,13,191.1090501,1048,16,1,10,17
17105,2/9/2015,2.530615082,219,9,22.77553574,1251,4,2,5,2
17106,1/15/2016,15.41098685,999,9,138.6988817,688,17,1,5,8
17107,8/3/2016,9.127143115,758,36,328.5771521,1165,12,3,2,2
17108,8/20/2014,4.424561731,21.57,4,17.69824692,309,15,1,3,1
17109,7/31/2015,9.201850334,13.89,12,110.422204,453,14,1,2,24
17112,5/22/2016,19.83301605,33.99,40,793.3206418,1232,6,2,1,20
17113,6/8/2016,64.65951025,595,6,387.9570615,773,3,1,1,13
17114,1/2/2014,93.91185395,190,6,563.4711237,713,17,1,11,25
17116,1/12/2016,40.11130919,47.44,9,361.0017827,503,10,1,5,2
17117,5/15/2014,92.30064388,129,5,461.5032194,1470,19,4,1,3
17118,5/3/2014,0.75015802,11.9,5,3.750790099,391,6,1,1,2
17120,11/19/2016,43.26885329,95.95,16,692.3016527,337,15,2,4,20
17122,12/6/2013,20.2960745,338,13,263.8489685,79,9,1,11,30
17124,12/21/2014,230.3742209,279,9,2073.367988,998,13,1,5,12
17125,1/16/2015,108.0865748,499,9,972.7791735,1035,17,1,5,14
17126,1/30/2015,363.5984544,889,24,8726.362905,564,11,2,8,20
17127,6/3/2014,16.39867558,293,10,163.9867558,1508,21,1,1,10
17129,8/7/2014,141.6083618,369,36,5097.901023,1136,7,1,2,17
17130,10/6/2014,194.3940761,500,8,1555.152609,1262,4,1,4,20
17133,10/27/2015,141.6912064,259.99,13,1841.985683,439,14,2,11,15
17135,5/11/2014,383.8099102,699,10,3838.099102,686,17,1,1,14
17136,3/7/2015,15.66925987,24.99,240,3760.622368,133,5,1,8,1
17137,5/31/2016,13.94595159,35.99,12,167.3514191,493,10,4,6,15
17138,8/19/2016,100.8872944,159,12,1210.647533,1018,16,2,2,2
17140,11/26/2016,52.67363142,121,8,421.3890514,1049,16,2,4,20
17141,3/3/2016,25.44670574,599,9,229.0203517,1168,12,1,5,2
17143,4/2/2014,9.403675543,25,10,94.03675543,799,3,1,1,2
17144,3/14/2016,21.36928726,129,20,427.3857451,24,8,1,1,29
17145,11/6/2016,4.752729255,39.9,13,61.78548032,588,6,4,11,15
17146,1/6/2015,512.1943631,569,12,6146.332357,866,11,1,8,10
17147,1/16/2015,18.70343446,20.96,9,168.3309101,818,6,2,5,2
17149,9/26/2016,605.2242877,1299,10,6052.242877,1173,12,1,1,12
17150,4/5/2015,498.2546439,869,10,4982.546439,1272,4,2,1,20
17151,1/26/2016,2.508830368,4.74,360,903.1789323,710,5,1,5,8
17152,8/5/2014,170.6604891,429,12,2047.925869,545,11,1,2,12
17153,12/23/2013,13.2965551,25,13,172.8552163,797,3,2,11,15
17154,12/12/2013,127.0168466,229.9,24,3048.404317,1538,7,3,5,2
17155,12/31/2013,81.29173596,139,16,1300.667775,1066,17,3,5,2
17159,3/18/2015,16.02496927,196,10,160.2496927,904,16,3,1,2
17160,5/13/2015,37.38291061,646,10,373.8291061,758,9,4,1,30
17162,5/26/2016,118.5061757,231,12,1422.074108,49,8,1,6,7
17165,1/7/2014,12.64991082,13.89,9,113.8491974,1311,14,1,5,29
17166,2/26/2014,90.06020169,290,12,1080.72242,121,8,1,8,3
17167,12/16/2014,33.32443241,59.99,9,299.9198917,329,15,1,5,21
17168,3/19/2016,275.5957736,326,20,5511.915471,1177,12,1,1,14
17170,6/7/2014,159.4144431,268,24,3825.946635,50,8,3,2,2
17171,11/12/2014,255.4272792,299.9,12,3065.12735,1544,7,4,4,3
17172,12/2/2015,10.66527073,15.5,13,138.6485195,805,6,4,10,30
17174,9/27/2016,125.3775139,758,8,1003.020111,962,12,1,4,10
17176,12/30/2015,254.8621634,310,9,2293.759471,1459,19,3,5,2
17177,6/19/2014,102.1764637,269.9,6,613.0587822,836,11,1,2,30
17180,10/27/2014,51.18070207,66,6,307.0842124,1246,22,1,10,29
17182,9/16/2016,675.5337002,1099.99,10,6755.337002,1110,20,1,1,6
17184,2/21/2015,8.141419673,59.99,9,73.27277706,329,15,1,7,6
17185,2/23/2015,230.7476035,559,24,5537.942485,1547,7,4,8,3
17187,6/15/2016,6.135350772,290,6,36.81210463,122,8,1,2,30
17188,12/12/2013,72.80773476,79,6,436.8464086,932,16,1,11,9
17189,12/13/2015,12.6790383,17.99,13,164.8274979,1307,14,1,11,11
17191,7/27/2016,0.710744365,16.9,24,17.05786476,803,6,2,2,2
17193,1/2/2014,145.6493679,219.95,12,1747.792415,1535,7,1,4,10
17195,4/15/2015,4.93351463,16.5,10,49.3351463,595,6,1,1,30
17196,8/17/2016,57.34417722,566,9,516.097595,175,2,1,3,27
17197,5/3/2014,216.4465015,219,5,1082.232507,1251,4,1,1,8
17198,7/17/2014,129.2514132,139,6,775.5084793,727,17,3,2,2
17199,10/27/2014,523.1033273,655,13,6800.343255,182,2,1,10,8
17200,2/7/2014,2.503426226,25.5,4,10.0137049,568,6,1,5,21
17203,10/2/2014,39.80187066,139,5,199.0093533,727,17,1,1,8
17204,5/28/2015,10.24977284,13.89,12,122.997274,454,14,1,6,26
17207,4/18/2016,27.87025259,165,20,557.4050518,276,2,1,1,21
17208,8/29/2016,4.745339098,119.99,18,85.41610377,1077,20,2,3,20
17213,7/19/2016,149.2696026,186.9,9,1343.426423,15,8,1,3,3
17215,12/5/2015,59.38382558,200,13,771.9897326,67,8,4,11,15
17217,4/14/2014,6.544615672,14.99,100,654.4615672,705,5,1,1,30
17218,4/29/2016,9.045111403,13.89,12,108.5413368,452,14,1,6,7
17219,9/20/2016,12.16946611,258,10,121.6946611,779,21,2,1,2
17220,10/27/2015,118.7989695,290,13,1544.386604,118,8,1,10,29
17222,2/23/2015,175.3102991,402,9,1577.792692,1403,19,1,7,9
17224,3/31/2015,300.3582709,699,10,3003.582709,1161,12,1,1,2
17227,4/11/2014,23.32463835,26.99,24,559.7913204,584,10,4,6,15
17228,6/18/2015,140.1077684,160,12,1681.293221,952,16,1,1,19
17229,10/3/2016,7.323242981,229,10,73.23242981,1027,16,1,1,20
17232,1/28/2015,221.8838654,799,9,1996.954788,873,11,2,7,15
17234,9/28/2014,45.21615134,186.9,8,361.7292107,20,8,1,4,15
17235,6/26/2015,354.6980374,588,12,4256.376449,89,9,3,2,2
17237,11/13/2014,17.91486867,68,13,232.8932927,602,3,1,10,2
17238,12/30/2013,294.6346826,632,8,2357.077461,763,9,1,4,28
17239,1/16/2014,3.561551358,9.99,4,14.24620543,1302,14,1,7,9
17241,12/18/2015,91.78720638,269.9,18,1652.169715,836,11,2,5,2
17242,3/14/2014,135.2278254,219.95,15,2028.417381,1533,7,1,1,2
17243,8/1/2014,251.3299681,319,9,2261.969713,1292,4,1,3,8
17245,6/10/2016,88.59594096,382.95,12,1063.151292,958,12,2,1,15
17248,8/26/2015,225.126639,645,12,2701.519669,255,9,1,2,8
17249,8/19/2015,125.423854,228,12,1505.086247,915,16,1,2,21
17250,7/30/2014,50.48917895,69,4,201.9567158,1240,22,1,3,16
17251,9/22/2014,4.246092889,22.99,10,42.46092889,500,10,1,1,8
17252,3/24/2016,250.6051194,293,18,4510.892149,782,21,2,7,15
17254,9/22/2015,146.0689566,679,20,2921.379133,1001,13,4,1,30
17257,9/27/2014,18.02011559,129,15,270.3017339,22,8,3,1,2
17258,7/31/2015,26.07006141,219,27,703.8916581,476,14,4,3,3
17259,10/14/2015,24.42555549,43.81,13,317.5322213,497,10,1,10,8
17260,11/23/2015,147.7639848,429,13,1920.931802,542,11,1,10,14
17261,10/30/2015,156.5223598,268,13,2034.790677,1485,21,1,10,21
17262,8/25/2015,5.167232751,179,12,62.00679301,993,13,1,2,8
17263,2/24/2014,98.94143644,190,6,593.6486187,1606,17,1,8,20
17265,12/1/2014,33.34910096,180,12,400.1892116,266,2,1,10,8
17270,10/6/2015,46.98993165,190,13,610.8691114,1606,17,1,10,30
17271,3/10/2014,2.742477772,9.99,5,13.71238886,1302,14,1,1,29
17272,3/27/2014,355.9183099,2499,10,3559.183099,1031,17,1,1,14
17273,10/17/2014,68.91689801,69,4,275.6675921,921,13,1,4,10
17274,3/25/2015,72.93842897,302,9,656.4458607,1411,19,1,7,19
17278,12/25/2014,5.66607447,50.99,8,45.32859576,634,6,1,4,30
17279,3/31/2014,206.6771081,281,36,7440.375892,29,8,2,8,20
17280,9/8/2014,1.793424992,208,10,17.93424992,1427,19,1,1,14
17281,9/21/2014,0.550468219,24.99,5,2.752341093,614,3,1,1,24
17282,6/8/2014,418.9392165,998,12,5027.270598,292,2,2,1,15
17285,4/14/2015,105.5868087,179.99,10,1055.868087,1293,14,4,1,30
17287,4/2/2016,49.17652368,268,10,491.7652368,1491,21,3,1,2
17289,1/11/2015,32.44659351,69,18,584.0386831,1128,13,1,7,14
17291,8/7/2016,49.64417624,382.95,12,595.7301149,1154,12,1,2,30
17293,12/2/2016,11.3662314,230.9,6,68.19738843,591,6,1,10,17
17295,1/6/2016,6.207712798,12.95,18,111.7388304,619,6,1,7,8
17296,2/25/2015,211.1729554,229.9,18,3801.113197,1538,7,1,5,8
17297,1/22/2016,9.841181247,11.5,18,177.1412625,411,6,1,5,14
17298,7/20/2014,289.6220145,499.9,36,10426.39252,1141,7,1,2,29
17299,7/12/2014,160.9543379,259.99,12,1931.452055,1297,14,1,2,27
17302,12/1/2014,195.2326836,999,13,2538.024887,290,2,1,10,24
17303,11/4/2014,94.31884182,299.23,39,3678.434831,345,15,2,10,2
17304,11/20/2014,0.786454103,568,8,6.291632821,745,9,1,4,10
17305,3/25/2015,286.9067461,639,10,2869.067461,852,11,1,1,24
17306,5/9/2015,783.5857434,1520,10,7835.857434,200,2,1,1,2
